2020-10-27 20:12:50:1250 info: POST /api/v1/d-labs/auth/register/user 400 29.119 ms - 32
2020-10-27 20:12:50:1250 info: POST /api/v1/d-labs/auth/register/user 200 1.114 ms - 17
2020-10-27 20:12:50:1250 info: POST /api/v1/d-labs/auth/register/user 400 1.175 ms - 48
2020-10-27 20:13:49:1349 info: POST /api/v1/d-labs/auth/register/user 400 50.029 ms - 50
2020-10-27 20:13:58:1358 info: POST /api/v1/d-labs/auth/register/user 400 49.826 ms - 49
2020-10-27 20:17:41:1741 info: POST /api/v1/d-labs/auth/ 200 4.072 ms - 26
2020-10-27 20:17:41:1741 info: POST /api/v1/d-labs/auth/test 404 1.585 ms - 23
2020-10-27 20:17:41:1741 info: POST /api/v1/d-labs/auth/register/user 400 43.635 ms - 32
2020-10-27 20:17:41:1741 info: POST /api/v1/d-labs/auth/register/user 200 1.019 ms - 17
2020-10-27 20:17:41:1741 info: POST /api/v1/d-labs/auth/register/user 400 1.263 ms - 49
2020-10-27 20:18:26:1826 info: POST /api/v1/d-labs/auth/ 200 3.443 ms - 26
2020-10-27 20:18:26:1826 info: POST /api/v1/d-labs/auth/test 404 1.212 ms - 23
2020-10-27 20:18:26:1826 info: POST /api/v1/d-labs/auth/register/user 400 30.501 ms - 32
2020-10-27 20:18:26:1826 info: POST /api/v1/d-labs/auth/register/user 200 1.024 ms - 17
2020-10-27 20:18:26:1826 info: POST /api/v1/d-labs/auth/register/user 400 1.139 ms - 49
2020-10-27 20:19:36:1936 info: POST /api/v1/d-labs/auth/ 200 3.527 ms - 26
2020-10-27 20:19:36:1936 info: POST /api/v1/d-labs/auth/test 404 1.139 ms - 23
2020-10-27 20:19:36:1936 info: POST /api/v1/d-labs/auth/register/user 400 30.558 ms - 32
2020-10-27 20:19:36:1936 info: POST /api/v1/d-labs/auth/register/user 200 1.204 ms - 17
2020-10-27 20:19:36:1936 info: POST /api/v1/d-labs/auth/register/user 400 1.122 ms - 49
2020-10-27 20:20:47:2047 info: POST /api/v1/d-labs/auth/ 200 3.492 ms - 26
2020-10-27 20:20:47:2047 info: POST /api/v1/d-labs/auth/test 404 1.151 ms - 23
2020-10-27 20:20:48:2048 info: POST /api/v1/d-labs/auth/register/user 400 29.391 ms - 32
2020-10-27 20:20:48:2048 info: POST /api/v1/d-labs/auth/register/user 200 1.032 ms - 17
2020-10-27 20:20:48:2048 info: POST /api/v1/d-labs/auth/register/user 400 1.183 ms - 49
2020-10-27 20:22:40:2240 info: POST /api/v1/d-labs/auth/ 200 5.943 ms - 26
2020-10-27 20:22:40:2240 info: POST /api/v1/d-labs/auth/test 404 1.534 ms - 23
2020-10-27 20:22:40:2240 info: POST /api/v1/d-labs/auth/register/user 400 41.848 ms - 41
2020-10-27 20:22:40:2240 info: POST /api/v1/d-labs/auth/register/user 200 14.077 ms - 17
2020-10-27 20:22:40:2240 info: POST /api/v1/d-labs/auth/register/user 400 1.230 ms - 49
2020-10-27 20:22:40:2240 info: POST /api/v1/d-labs/auth/register/user 400 1.158 ms - 78
2020-10-27 20:24:42:2442 info: POST /api/v1/d-labs/auth/ 200 4.829 ms - 26
2020-10-27 20:24:42:2442 info: POST /api/v1/d-labs/auth/test 404 1.212 ms - 23
2020-10-27 20:24:43:2443 info: POST /api/v1/d-labs/auth/register/user 400 29.433 ms - 41
2020-10-27 20:24:43:2443 info: POST /api/v1/d-labs/auth/register/user 200 4.866 ms - 17
2020-10-27 20:24:43:2443 info: POST /api/v1/d-labs/auth/register/user 400 1.068 ms - 49
2020-10-27 20:24:43:2443 info: POST /api/v1/d-labs/auth/register/user 400 1.812 ms - 78
2020-10-27 20:26:39:2639 info: POST /api/v1/d-labs/auth/ 200 3.435 ms - 26
2020-10-27 20:26:39:2639 info: POST /api/v1/d-labs/auth/test 404 1.539 ms - 23
2020-10-27 20:26:39:2639 info: POST /api/v1/d-labs/auth/register/user 400 38.826 ms - 49
2020-10-27 20:26:39:2639 info: POST /api/v1/d-labs/auth/register/user 400 2.119 ms - 78
2020-10-27 20:26:39:2639 info: POST /api/v1/d-labs/auth/register/user 400 1.113 ms - 41
2020-10-27 20:26:39:2639 info: POST /api/v1/d-labs/auth/register/user 200 1.852 ms - 17
2020-10-27 20:27:44:2744 info: POST /api/v1/d-labs/auth/ 200 4.930 ms - 26
2020-10-27 20:27:44:2744 info: POST /api/v1/d-labs/auth/test 404 1.802 ms - 23
2020-10-27 20:27:44:2744 info: POST /api/v1/d-labs/auth/register/user 200 38.995 ms - 17
2020-10-27 20:27:45:2745 info: POST /api/v1/d-labs/auth/register/user 400 1.413 ms - 49
2020-10-27 20:27:45:2745 info: POST /api/v1/d-labs/auth/register/user 400 1.097 ms - 78
2020-10-27 20:31:00:310 info: POST /api/v1/d-labs/auth/ 200 3.409 ms - 26
2020-10-27 20:31:00:310 info: POST /api/v1/d-labs/auth/test 404 1.127 ms - 23
2020-10-27 20:31:00:310 info: POST /api/v1/d-labs/auth/register/user 200 38.151 ms - 17
2020-10-27 20:31:00:310 info: POST /api/v1/d-labs/auth/register/user 400 1.604 ms - 49
2020-10-27 20:31:00:310 info: POST /api/v1/d-labs/auth/register/user 400 1.572 ms - 78
2020-10-27 20:31:23:3123 info: POST /api/v1/d-labs/auth/register/user 400 49.225 ms - 107
2020-10-27 20:31:48:3148 info: POST /api/v1/d-labs/auth/register/user 400 53.239 ms - 160
2020-10-27 20:32:13:3213 info: POST /api/v1/d-labs/auth/register/user 400 44.773 ms - 124
2020-10-27 20:34:01:341 info: POST /api/v1/d-labs/auth/register/user 400 51.778 ms - 152
2020-10-27 20:34:12:3412 info: POST /api/v1/d-labs/auth/register/user 400 9.193 ms - 131
2020-10-27 20:34:29:3429 info: POST /api/v1/d-labs/auth/register/user 400 81.149 ms - 98
2020-10-27 20:34:34:3434 info: POST /api/v1/d-labs/auth/register/user 400 1.955 ms - 98
2020-10-27 20:34:38:3438 info: POST /api/v1/d-labs/auth/register/user 400 2.262 ms - 95
2020-10-27 20:34:42:3442 info: POST /api/v1/d-labs/auth/register/user 400 2.234 ms - 49
2020-10-27 20:36:08:368 info: POST /api/v1/d-labs/auth/register/user 200 37.215 ms - 17
2020-10-27 20:36:08:368 info: POST /api/v1/d-labs/auth/register/user 400 1.579 ms - 49
2020-10-27 20:36:08:368 info: POST /api/v1/d-labs/auth/register/user 400 1.709 ms - 78
2020-10-27 20:36:08:368 info: POST /api/v1/d-labs/auth/register/user 400 2.024 ms - 181
2020-10-27 20:36:08:368 info: POST /api/v1/d-labs/auth/ 200 3.829 ms - 26
2020-10-27 20:36:08:368 info: POST /api/v1/d-labs/auth/test 404 1.793 ms - 23
2020-10-27 20:36:54:3654 info: POST /api/v1/d-labs/auth/ 200 5.240 ms - 26
2020-10-27 20:36:54:3654 info: POST /api/v1/d-labs/auth/test 404 1.135 ms - 23
2020-10-27 20:36:54:3654 info: POST /api/v1/d-labs/auth/register/user 200 38.050 ms - 17
2020-10-27 20:36:54:3654 info: POST /api/v1/d-labs/auth/register/user 400 2.079 ms - 49
2020-10-27 20:36:54:3654 info: POST /api/v1/d-labs/auth/register/user 400 1.306 ms - 78
2020-10-27 20:36:54:3654 info: POST /api/v1/d-labs/auth/register/user 400 1.858 ms - 181
2020-10-27 20:36:54:3654 info: POST /api/v1/d-labs/auth/register/user 400 1.192 ms - 127
2020-10-27 20:43:07:437 info: POST /api/v1/d-labs/auth/ 200 4.175 ms - 26
2020-10-27 20:43:07:437 info: POST /api/v1/d-labs/auth/test 404 1.067 ms - 23
2020-10-27 20:43:07:437 info: POST /api/v1/d-labs/auth/register/user 200 39.810 ms - 17
2020-10-27 20:43:07:437 info: POST /api/v1/d-labs/auth/register/user 400 2.328 ms - 49
2020-10-27 20:43:07:437 info: POST /api/v1/d-labs/auth/register/user 400 1.343 ms - 78
2020-10-27 20:43:07:437 info: POST /api/v1/d-labs/auth/register/user 400 1.228 ms - 181
2020-10-27 20:43:07:437 info: POST /api/v1/d-labs/auth/register/user 400 1.383 ms - 127
2020-10-27 20:43:07:437 info: POST /api/v1/d-labs/auth/register/user 400 1.179 ms - 124
2020-10-27 20:43:29:4329 info: POST /api/v1/d-labs/auth/ 200 4.983 ms - 26
2020-10-27 20:43:29:4329 info: POST /api/v1/d-labs/auth/test 404 1.079 ms - 23
2020-10-27 20:43:29:4329 info: POST /api/v1/d-labs/auth/register/user 400 40.640 ms - 48
2020-10-27 20:43:29:4329 info: POST /api/v1/d-labs/auth/register/user 400 1.431 ms - 85
2020-10-27 20:43:29:4329 info: POST /api/v1/d-labs/auth/register/user 400 1.788 ms - 114
2020-10-27 20:43:29:4329 info: POST /api/v1/d-labs/auth/register/user 400 1.277 ms - 217
2020-10-27 20:43:29:4329 info: POST /api/v1/d-labs/auth/register/user 400 1.441 ms - 163
2020-10-27 20:43:29:4329 info: POST /api/v1/d-labs/auth/register/user 400 1.413 ms - 160
2020-10-27 20:44:32:4432 info: POST /api/v1/d-labs/auth/register/user 400 47.479 ms - 85
2020-10-27 20:44:40:4440 info: POST /api/v1/d-labs/auth/register/user 400 10.266 ms - 85
2020-10-27 20:44:47:4447 info: POST /api/v1/d-labs/auth/register/user 400 2.173 ms - 85
2020-10-27 20:45:38:4538 info: POST /api/v1/d-labs/auth/ 200 4.111 ms - 26
2020-10-27 20:45:38:4538 info: POST /api/v1/d-labs/auth/test 404 1.171 ms - 23
2020-10-27 20:45:38:4538 info: POST /api/v1/d-labs/auth/register/user 400 47.801 ms - 85
2020-10-27 20:45:38:4538 info: POST /api/v1/d-labs/auth/register/user 400 1.386 ms - 114
2020-10-27 20:45:38:4538 info: POST /api/v1/d-labs/auth/register/user 400 1.449 ms - 217
2020-10-27 20:45:38:4538 info: POST /api/v1/d-labs/auth/register/user 400 1.205 ms - 163
2020-10-27 20:45:38:4538 info: POST /api/v1/d-labs/auth/register/user 400 1.201 ms - 160
